DATE,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt,usdval,usdcnt,vwretd_cum,ewretd_cum,sprtrn_cum,RF,ret,rete,GS10,TB3MS,BAA,CPIAUCSL,UNRATE,VIXCLS,SP500
1995-11-30,0.042771,0.040301,0.016652,0.015189,0.041049,605.37,6673208890.0,8402.0,6367247080.0,8304.0,2.026058082068882,2.3426539560185264,1.712989641095658,0.0042,0.038571,0.012452000000000001,5.93,5.36,7.68,153.7,5.6,11.58,605.37
1995-12-29,0.015192,0.013354,0.008913,0.006905,0.017444,615.93,6787565600.0,8472.0,6645226220.0,8351.0,2.0568379564516723,2.3635340307285193,1.7428710323949306,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1995-12-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.71,5.14,7.49,153.9,5.6,12.52,615.93
1996-01-31,0.028121,0.026805,0.034647,0.033747,0.032617,636.02,6968381330.0,8457.0,6757358810.0,8400.0,2.11467829662505,2.4454233942911707,1.799718256858556,0.0043,0.023821000000000002,0.030347,5.65,5.0,7.47,154.7,5.6,12.53,636.02
1996-02-29,0.016353,0.014231,0.032308,0.031143,0.006934,640.43,7075712500.0,8485.0,6937890660.0,8404.0,2.1492596308097593,2.52443013331393,1.812197503251613,0.0039000000000000003,0.012452999999999999,0.028408000000000003,5.81,4.83,7.63,155.0,5.5,17.04,640.43
1996-03-29,0.010914,0.009211,0.024088,0.022577,0.007917,645.5,7173767370.0,8569.0,7062393160.0,8435.0,2.1727166504204174,2.5852386063651953,1.826544670884856,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1996-03-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,6.27,4.96,8.03,155.5,5.5,18.88,645.5
1996-04-30,0.02556,0.024316,0.058054,0.057001,0.013431,654.17,7383923170.0,8623.0,7128972910.0,8520.0,2.2282512880051635,2.7353220484191203,1.8510769923595105,0.0046,0.02096,0.053454,6.51,4.95,8.19,156.1,5.6,15.83,654.17
1996-05-31,0.02681,0.024551,0.062644,0.061229,0.022853,669.12,7606768280.0,8705.0,7374326950.0,8569.0,2.2879907050365818,2.9066735628202873,1.8933796548659023,0.0042,0.02261,0.058444,6.74,5.02,8.3,156.4,5.6,16.07,669.12
1996-06-28,-0.00829,-0.00982,-0.032182,-0.033582,0.002257,670.63,7572826440.0,8783.0,7575043040.0,8660.0,2.2690232620918285,2.8131309942216047,1.8976530127469347,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1996-06-30,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,6.91,5.09,8.4,156.7,5.3,13.68,670.63
1996-07-31,-0.053852,-0.055286,-0.079605,-0.080541,-0.045748,639.95,7154150730.0,8818.0,7539940150.0,8723.0,2.1468318213816593,2.5891917014265937,1.8108391827197878,0.0045000000000000005,-0.058352,-0.084105,6.87,5.15,8.35,157.0,5.5,19.46,639.95
1996-08-30,0.032445,0.030375,0.045568,0.044277,0.018814,651.99,7393987520.0,8863.0,7143234270.0,8764.0,2.2164857798263875,2.707175988877201,1.844908311103478,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1996-08-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,6.64,5.05,8.18,157.2,5.1,17.01,651.99
1996-09-30,0.052985,0.051279,0.028749,0.027406,0.054173,687.31,7790917040.0,8888.0,7373439030.0,8815.0,2.333926278870489,2.785004591381431,1.944852529040887,0.0044,0.048584999999999996,0.024349,6.83,5.09,8.35,157.7,5.2,16.95,687.33
1996-10-31,0.013671,0.0123,-0.020881,-0.021978,0.026131,705.27,7883935010.0,8960.0,7777052580.0,8829.0,2.3658333850289273,2.7268509105087952,1.995673470477254,0.0042,0.009471,-0.025081,6.53,4.99,8.07,158.2,5.2,18.11,705.27
1996-11-29,0.065593,0.063621,0.024692,0.023414,0.073376,757.02,8399969110.0,9030.0,7872076120.0,8913.0,2.5210154942531298,2.794182313191078,2.142108007046993,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1996-11-30,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,6.2,5.03,7.79,158.7,5.4,17.14,757.02
1996-12-31,-0.01138,-0.01307,-0.002619,-0.004359,-0.021505,740.74,8308315630.0,9054.0,8362373520.0,8966.0,2.4923263379285294,2.7868643497128307,2.0960419743554475,0.0046,-0.01598,-0.007219,6.3,4.91,7.89,159.1,5.4,20.92,740.74
1997-01-31,0.053473,0.052358,0.063833,0.063007,0.061317,786.16,8735349150.0,9046.0,8262651910.0,8987.0,2.625598504196582,2.9647582617480497,2.2245649800970004,0.0045000000000000005,0.048973,0.059333,6.58,5.03,8.09,159.4,5.3,19.47,786.16
1997-02-28,-0.001067,-0.002802,-0.010299,-0.011417,0.005928,790.82,8718734980.0,9061.0,8724051930.0,8987.0,2.622796990592604,2.9342242164103065,2.237752201299015,0.0039000000000000003,-0.004967,-0.014199000000000002,6.42,5.01,7.94,159.7,5.2,21.1,790.82
1997-03-31,-0.044889,-0.046515,-0.049226,-0.050476,-0.042614,757.12,8331998030.0,9056.0,8706046170.0,8991.0,2.5050622564818927,2.789784095133293,2.1423926289928588,0.0043,-0.049189,-0.053526,6.69,5.14,8.18,159.8,5.2,22.14,757.12
1997-04-30,0.042396,0.041181,-0.021596,-0.022564,0.058406,801.34,8668123870.0,9062.0,8304491620.0,9000.0,2.6112668759076993,2.729535917814794,2.2675212128818156,0.0043,0.038096000000000005,-0.025896000000000002,6.89,5.16,8.34,159.9,5.1,20.06,801.34
1997-05-30,0.07164,0.069787,0.085195,0.083982,0.058577,848.28,9280569900.0,9078.0,8651883850.0,9013.0,2.7983380348977267,2.962078730333025,2.400345802968794,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1997-05-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,6.71,5.05,8.2,159.9,4.9,19.19,848.28
1997-06-30,0.044081,0.04269,0.043145,0.041846,0.043453,885.14,9672611030.0,9079.0,9217082020.0,8992.0,2.9216915738140536,3.0898776171532436,2.504648029145197,0.0037,0.040381,0.039445,6.49,4.93,8.02,160.2,5.0,21.53,885.14
1997-07-31,0.076513,0.075201,0.048824,0.047882,0.078123,954.29,10414082600.0,9089.0,9639452960.0,8998.0,3.1452389612012883,3.2407378019331334,2.700318647126107,0.0043,0.072213,0.044524,6.22,5.05,7.75,160.4,4.9,21.48,954.31
1997-08-29,-0.036323,-0.037678,0.027608,0.026587,-0.057446,899.47,10031915200.0,9075.0,10329920200.0,9011.0,3.030994446413574,3.330208091168904,2.545196142123301,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1997-08-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,6.3,5.14,7.82,160.8,4.8,24.76,899.47
1997-09-30,0.058453,0.057049,0.081744,0.080515,0.053154,947.28,10647137300.0,9068.0,10007943400.0,9003.0,3.208165164789787,3.602432621373415,2.6804834978617227,0.0044,0.054053,0.077344,6.21,4.95,7.7,161.2,4.9,22.91,947.28
1997-10-31,-0.034433,-0.035502,-0.026151,-0.027017,-0.034478,914.62,10275497100.0,9108.0,10622974100.0,9000.0,3.09769841367058,3.5082254058918787,2.5880657878224462,0.0042,-0.038633,-0.030351,6.03,4.97,7.57,161.5,4.7,35.09,914.62
1997-11-28,0.030354,0.028841,-0.022064,-0.023114,0.044587,955.4,10589901200.0,9149.0,10237370900.0,9047.0,3.1917259513191367,3.4308199205362806,2.7034598771040854,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1997-11-30,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.88,5.14,7.42,161.7,4.6,27.43,955.4
1997-12-31,0.017822,0.016307,-0.023876,-0.025553,0.015732,970.43,10797480400.0,9113.0,10550550600.0,9042.0,3.2486088912235465,3.3489056641135564,2.745990707890687,0.0048,0.013022000000000002,-0.028676,5.81,5.16,7.32,161.8,4.7,24.01,970.43
1998-01-30,0.004511,0.003633,0.015367,0.014571,0.01015,980.28,10835974100.0,9090.0,10761278300.0,9035.0,3.2632633659318557,3.4003682974539893,2.7738625135757777,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1998-01-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.54,5.04,7.19,162.0,4.6,21.47,980.28
1998-02-27,0.073321,0.071816,0.06046,0.059475,0.070449,1049.34,11613043100.0,9082.0,10811535400.0,9018.0,3.5025290991853453,3.6059545647180573,2.9692783537946776,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1998-02-28,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.57,5.09,7.25,162.0,4.6,18.55,1049.34
1998-03-31,0.051273,0.050016,0.046884,0.045695,0.049946,1101.75,12274379100.0,9053.0,11590767900.0,8987.0,3.682114273687875,3.7750161385302983,3.117581930453307,0.0039000000000000003,0.047373,0.042984,5.65,5.03,7.32,162.0,4.7,24.22,1101.75
1998-04-30,0.010924,0.009923,0.023244,0.022231,0.009076,1111.75,12408129300.0,9048.0,12222336300.0,8975.0,3.722337690013641,3.8627626136542967,3.1458771040541014,0.0043,0.006624,0.018944000000000003,5.64,4.95,7.33,162.2,4.3,21.18,1111.75
1998-05-29,-0.025746,-0.027038,-0.042571,-0.043589,-0.018826,1090.82,12113303600.0,9052.0,12387486000.0,8975.0,3.6265023838465495,3.6983209464284195,3.086652821693179,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1998-05-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.65,5.0,7.3,162.6,4.4,21.32,1090.82
1998-06-30,0.031839,0.03062,-0.02915,-0.030414,0.039438,1133.84,12566424500.0,9035.0,12043950300.0,8946.0,3.7419665932458397,3.590514890840031,3.2083842356751147,0.0040999999999999995,0.027739,-0.03325,5.5,4.98,7.13,162.8,4.5,19.71,1133.84
1998-07-31,-0.023377,-0.024353,-0.050547,-0.051324,-0.011615,1120.67,12282690700.0,9017.0,12499366300.0,8940.0,3.6544906401955317,3.40902513465274,3.171118852777748,0.004,-0.027377,-0.054547,5.46,4.96,7.15,163.2,4.5,24.8,1120.67
1998-08-31,-0.15786,-0.159168,-0.196406,-0.197447,-0.145797,957.28,10331283400.0,8964.0,12236090200.0,8924.0,3.0775927477342653,2.739472144056134,2.7087792373993107,0.0043,-0.16216,-0.200706,5.34,4.9,7.14,163.4,4.5,44.28,957.28
1998-09-30,0.063814,0.062295,0.043245,0.041855,0.062396,1017.01,10991051600.0,8893.0,10281601300.0,8872.0,3.27398625133818,2.8579406169258412,2.877796226696078,0.0046,0.059213999999999996,0.038645,4.81,4.61,7.09,163.5,4.6,40.95,1017.01
1998-10-30,0.074406,0.073388,0.037821,0.036958,0.080294,1098.67,11789187100.0,8788.0,10846823500.0,8758.0,3.5175904723552485,2.966030788998594,3.1088659969224133,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1998-10-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.53,3.96,7.18,163.9,4.5,28.05,1098.67
1998-11-30,0.062001,0.060593,0.075913,0.074828,0.059126,1163.63,12533926700.0,8757.0,11702559700.0,8711.0,3.735684599231746,3.191191084283844,3.292680807856448,0.0031,0.058901,0.07281299999999999,4.83,4.41,7.34,164.1,4.4,26.01,1163.63
1998-12-31,0.063058,0.06173,0.018853,0.01725,0.056375,1229.23,13299690900.0,8710.0,12484617300.0,8634.0,3.9712493986901016,3.2513546097958472,3.478305688399355,0.0038,0.059258000000000005,0.015053000000000002,4.65,4.39,7.23,164.4,4.4,24.42,1229.23
1999-01-29,0.038447,0.037646,0.064861,0.064052,0.041009,1279.64,13752730000.0,8656.0,13187052500.0,8616.0,4.123932024321539,3.462240721141816,3.6209475263749247,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1999-01-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.72,4.34,7.29,164.7,4.3,26.25,1279.64
1999-02-26,-0.038083,-0.039268,-0.042172,-0.043266,-0.032283,1238.33,13246065100.0,8619.0,13741520100.0,8573.0,3.9668803210393024,3.3162311054498232,3.5040524773809634,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1999-02-28,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.0,4.44,7.39,164.7,4.4,27.88,1238.33
1999-03-31,0.037925,0.036652,-0.00137,-0.002957,0.038794,1286.37,13756388100.0,8541.0,13147538200.0,8495.0,4.117324257214718,3.311687868835357,3.6399886891884803,0.0043,0.033625,-0.00567,5.23,4.44,7.53,164.8,4.2,23.26,1286.37
1999-04-30,0.049092,0.048271,0.083902,0.08285,0.037944,1335.18,14477596400.0,8503.0,13725557600.0,8442.0,4.319451939649903,3.589545104406381,3.778104420011048,0.0037,0.045391999999999995,0.08020200000000001,5.18,4.29,7.48,165.9,4.3,25.07,1335.18
1999-05-28,-0.020708,-0.022384,0.025137,0.023668,-0.02497,1301.84,14223575600.0,8487.0,14446425200.0,8420.0,4.230004728883633,3.679775499695844,3.683765152643372,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1999-05-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.54,4.5,7.72,166.0,4.2,25.39,1301.84
1999-06-30,0.050823,0.049725,0.038402,0.036841,0.054438,1372.71,14905813000.0,8474.0,14079803300.0,8392.0,4.444986259219686,3.821086238435164,3.8843019600229716,0.004,0.046823000000000004,0.034402,5.9,4.57,8.02,166.0,4.3,21.09,1372.71
1999-07-30,-0.030833,-0.03171,0.007275,0.006299,-0.032046,1328.72,14475119200.0,8462.0,14857358300.0,8378.0,4.307933997889165,3.8488846408197794,3.759825619412075,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1999-07-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.79,4.55,7.95,166.7,4.3,24.64,1328.72
1999-08-31,-0.009918,-0.011065,-0.030612,-0.031797,-0.006254,1320.41,14344211900.0,8434.0,14432467100.0,8369.0,4.265207908498101,3.7310625841950045,3.736311669988272,0.0039000000000000003,-0.013818,-0.034512,5.94,4.72,8.15,167.1,4.2,24.45,1320.41
1999-09-30,-0.022669,-0.023872,-0.01423,-0.015636,-0.028552,1282.71,14060520700.0,8408.0,14312369300.0,8343.0,4.168519910420358,3.6779695636219096,3.629632499186767,0.0039000000000000003,-0.026569000000000002,-0.01813,5.92,4.68,8.2,167.8,4.2,25.41,1282.71
1999-10-29,0.062107,0.061318,-0.001401,-0.002457,0.062539,1362.93,15001763900.0,8414.0,13927310500.0,8323.0,4.427414176496835,3.6728167282632755,3.856626086053408,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
1999-10-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,6.11,4.86,8.38,168.1,4.1,22.2,1362.93
1999-11-30,0.036822,0.035616,0.091441,0.090005,0.019062,1388.91,15657011900.0,8392.0,14947999500.0,8308.0,4.590440421303801,4.008662762712398,3.9301410925057576,0.0036,0.033222,0.08784099999999999,6.03,5.07,8.15,168.4,4.1,24.18,1389.07
1999-12-31,0.083745,0.082631,0.084839,0.082824,0.057844,1469.25,17021360300.0,8361.0,15531290700.0,8300.0,4.974866854385888,4.348753702838156,4.157476173860661,0.0044,0.079345,0.080439,6.28,5.2,8.19,168.8,4.0,24.64,1469.25
2000-01-31,-0.039622,-0.040263,0.050642,0.04974,-0.050904,1394.46,16340205000.0,8323.0,16970723700.0,8294.0,4.77775267988141,4.568983287857286,3.945844006706458,0.0040999999999999995,-0.043722,0.046542,6.66,5.32,8.33,169.3,4.0,24.95,1394.46
2000-02-29,0.03176,0.030657,0.120494,0.119241,-0.020108,1366.42,17004680400.0,8327.0,16307035900.0,8244.0,4.929494104994444,5.119518360144362,3.8665009754196045,0.0043,0.02746,0.116194,6.52,5.55,8.29,170.0,4.1,23.37,1366.42
2000-03-31,0.053499,0.052515,-0.000422,-0.002069,0.09672,1498.58,18167521500.0,8309.0,16960070200.0,8222.0,5.1932171101175415,5.117357923396381,4.240468949762188,0.004699999999999999,0.048798999999999995,-0.005121999999999999,6.26,5.69,8.37,171.0,4.0,24.11,1498.58
2000-04-28,-0.059519,-0.06031,-0.088513,-0.089699,-0.030796,1452.43,17157422400.0,8326.0,18080672400.0,8243.0,4.884122020940455,4.664405221522797,4.109879467985311,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
2000-04-30,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.99,5.66,8.4,170.9,3.8,26.2,1452.43
2000-05-31,-0.038863,-0.04002,-0.057338,-0.058916,-0.021915,1420.6,16506658600.0,8331.0,17083436200.0,8259.0,4.694310386840646,4.396957554931123,4.019811459444413,0.005,-0.043863,-0.062338,6.44,5.79,8.9,171.2,4.0,23.65,1420.6
2000-06-30,0.051576,0.050779,0.079304,0.07775,0.023934,1454.6,17407069100.0,8328.0,16289215300.0,8231.0,4.93642413935234,4.74565387686738,4.116021626914756,0.004,0.04757599999999999,0.075304,6.1,5.69,8.48,172.2,4.0,19.54,1454.6
2000-07-31,-0.017679,-0.018399,-0.019303,-0.020552,-0.016341,1430.83,17110321900.0,8342.0,17245734500.0,8255.0,4.84915309699273,4.65404852008221,4.0487617175093416,0.0048,-0.022479,-0.024103,6.05,5.96,8.35,172.7,4.0,20.74,1430.83
2000-08-31,0.074984,0.073803,0.0593,0.057971,0.060699,1517.68,18440721600.0,8362.0,17064734800.0,8262.0,5.212761992817632,4.930033597323084,4.294517505000441,0.005,0.06998399999999999,0.0543,5.83,6.09,8.26,172.7,4.1,16.84,1517.68
2000-09-29,-0.051154,-0.051895,-0.040045,-0.041355,-0.053483,1436.51,17569497100.0,8343.0,18393399600.0,8277.0,4.946108365837039,4.732610401918281,4.064833825280503,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
2000-09-30,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.8,6.0,8.35,173.6,3.9,20.57,1436.51
2000-10-31,-0.02448,-0.025155,-0.066833,-0.067922,-0.004949,1429.4,17122488000.0,8286.0,17495224500.0,8230.0,4.825027633041348,4.4163158509268765,4.04471696267919,0.005600000000000001,-0.03008,-0.072433,5.74,6.11,8.34,173.9,3.9,23.63,1429.4
2000-11-30,-0.102365,-0.103574,-0.118569,-0.119894,-0.080069,1314.95,15331761300.0,8216.0,17042380300.0,8176.0,4.33111367938507,3.8926776967983274,3.7208605201944303,0.0051,-0.107465,-0.123669,5.72,6.17,8.28,174.2,3.9,29.65,1314.95
2000-12-29,0.02045,0.019455,-0.007054,-0.008997,0.004053,1320.28,15626925600.0,8133.0,15239913300.0,8104.0,4.4196849541284955,3.865218748325112,3.7359411678827787,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
2000-12-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,5.24,5.77,8.02,174.6,3.9,26.85,1320.28
2001-01-31,0.039573,0.038787,0.225038,0.224085,0.034637,1366.01,16249974500.0,8049.0,15477554700.0,8028.0,4.594585146818223,4.735039845010699,3.8653429621147346,0.0054,0.034172999999999995,0.219638,5.16,5.15,7.93,175.6,4.2,22.02,1366.01
2001-02-28,-0.099084,-0.100183,-0.074487,-0.075596,-0.092291,1239.94,14624646800.0,8000.0,16171658300.0,7974.0,4.139335272130887,4.382340932075388,3.5086065947982035,0.0038,-0.102884,-0.078287,5.1,4.88,7.87,176.0,4.2,28.35,1239.94
2001-03-30,-0.070408,-0.071364,-0.072662,-0.074178,-0.064205,1160.33,13603371700.0,7947.0,14598732000.0,7911.0,3.8478929542906952,4.063911275268926,3.283336508379185,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
2001-03-31,0.009028021428571429,0.007314245238095238,0.009667804761904762,0.008078440476190477,0.007639921428571428,1699.3015476190474,22077577365.45238,7464.109523809524,21868505437.97619,7407.7357142857145,7.676869417969179,11.743893880267732,4.8084474878663475,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.89,4.42,7.84,176.1,4.3,28.64,1160.33
2001-04-30,0.083834,0.08283,0.07644,0.075266,0.076814,1249.46,14744528100.0,7854.0,13581868900.0,7834.0,4.1704772122207014,4.374556653150483,3.535542718933823,0.0039000000000000003,0.079934,0.07254,5.14,3.87,8.07,176.4,4.4,25.48,1249.46
2001-05-31,0.010442,0.009064,0.062197,0.060764,0.00509,1255.82,14877913400.0,7778.0,14692228200.0,7745.0,4.21402533527071,4.646640953306484,3.5535386313731965,0.0032,0.007242,0.058997,5.39,3.62,8.07,177.3,4.3,22.64,1255.82
2001-06-29,-0.017561,-0.018336,0.007725,0.006433,-0.025004,1224.42,14638481100.0,7722.0,14839057100.0,7690.0,4.140022836358021,4.682536254670777,3.464685951434341,0.0022477966101694916,0.007391630508474577,0.007793915254237287,4.249547619047619,2.673714285714286,6.558309523809523,207.06204047619048,5.714761904761905,19.538904761904764,1699.3019047619048
